 Date, Latitude, Longitude, Zonal_Winds, Meridional_Winds, Humidity, Air_Temp, Sea_Surface_Temp
971202,4.98,-154.91,2.2,0.4,81.6,28.38,29.45
971202,5,156.11,-2.6,-2.7,77.2,28.78,29.39
971202,5.02,-94.89,0.2,3.7,86.3,27.94,28.86
971202,-4.98,-109.99,-5.7,5.3,78.9,26.54,27.13
971202,-5.02,-124.94,-7.9,2.3,71.4,28.09,28.43
971202,-5.01,-139.92,-6.4,-1.6,78.2,28.69,29.19
971202,-5,-154.98,2.3,-1,80.9,28.6,29.56
971202,-5.01,156.01,2.9,-0.8,76.7,28.48,29.63
971202,-5.01,-169.99,4.9,4.4,82.1,27.94,29.52
971202,-5.02,-179.96,4.4,0.7,76.1,28.5,30.02
971202,-4.97,-95.15,-6.1,4.6,84,26.67,27.28
971202,8.02,-125.02,-3.5,-5.7,79.7,27.51,28.23
971202,8,155.99,-5.4,-2.9,81.7,28.15,28.95
971202,8,165.07,-5.9,-2.7,80.6,28.44,28.81
971202,8,-170.05,-1.9,-9.4,87.5,26.96,27.78
971202,-8.05,-109.92,-6.9,1.3,80.1,25.77,26.35
971202,-7.97,-125.01,-8.2,0.7,73.2,27.58,28.01
971202,-8.28,-154.96,-2.5,-0.3,82.1,27.81,29.4
971202,-8.03,164.82,0.1,0.7,73.7,29.69,30.45
971202,-7.97,-170.03,2.1,3.3,85.9,26.44,29.43
971202,-7.97,-179.86,-3.5,0.4,74.2,28.91,29.93
971202,-8.01,-95.1,-5.8,4.3,81.9,25.18,26.15
971202,8.97,-140.32,-6.3,0.6,87.7,27.52,28.26
971203,0.03,-109.99,-4.7,2.7,86.9,26.95,28.28
971203,0.02,-139.93,-3.1,-0.3,79.5,28.44,29.66
971203,0.07,156.19,1.2,-0.4,77.6,28.65,30.26
971203,0,164.99,3.1,1.1,79,28.78,29.87
971203,-0.03,-170.03,9.8,2.5,84.9,28.3,28.94
971203,0.03,-179.81,6.5,-3,82.1,28.41,29.04
971203,2.08,-110.87,-3.9,2.3,84.9,27.45,28.93
971203,1.97,-125.05,-3.7,3.3,79,28.64,29.06
971203,1.97,-154.95,4.5,-0.1,84.8,27.71,29.52
971203,2.08,156.22,-0.8,-0.8,77,28.53,29.99
971203,2,165.02,0.3,-1,81.7,28,30.22
971203,1.98,-169.93,9.2,0.8,83.2,28.82,28.6
971203,2.02,-179.79,2.2,-4.5,74.2,28.41,29.18
971203,1.98,-94.99,-4.4,2,88.3,27.22,28.2
971203,-1.98,-110.01,-5.9,4.4,83.7,27.43,28.07
971203,-2.04,-124.89,-6.4,4.2,73.2,28.41,28.93
971203,-2.02,-139.97,-4.5,1.3,76.5,29.29,29.7
971203,-2.01,-154.96,3.4,-3.4,83.7,28.01,29.54
971203,-2.16,-170,10.9,2.4,85.2,27.73,29.07
971203,-1.98,-179.85,8.6,0.6,87.9,27.45,29.43
971203,5.14,-124.87,-3,-0.6,86.8,26.9,29.16
971203,4.91,-139.84,-4.8,-3.8,78.7,28.72,29.44
971203,4.97,147.01,-2.7,-4.6,80.9,28.48,29.42
971203,4.98,-154.91,1.7,-0.3,82.9,28.22,29.42
971203,5.01,156.11,-3.3,-1.6,83.3,27.95,29.4
971203,5.02,-94.89,0.4,-0.9,85.9,27.71,29.05
971203,-4.98,-109.99,-6.8,5.7,82.1,26.58,27.11
971203,-5.02,-124.95,-7.5,3.2,70.6,28.01,28.47
971203,-5.01,-139.91,-5.4,-0.1,74.9,28.88,29.32
971203,-5,-154.98,-0.6,-5,82.2,28.6,29.55
971203,-5.01,156.01,2.9,0.7,78.6,28.08,29.6
971203,-5.01,-169.99,7.2,3.6,85.3,27.55,29.42
971203,-5.02,-179.96,4,2.9,80.1,28.62,30.05
971203,-4.97,-95.14,-6,4.2,81.9,26.67,27.33
971203,8.03,-125.01,-4.1,-5.6,81.5,27.35,28.15
971203,7.99,155.99,-6.3,-3.4,77.9,28.39,28.9
971203,7.99,165.07,-6.7,-2.4,83,28.16,28.76
971203,8.01,-170.06,-1,-10.6,87.5,27.08,27.48
971203,-8.05,-109.93,-8.1,1.5,82.2,25.89,26.32
971203,-8.28,-154.97,-0.4,-5,79.2,29.15,29.54
971203,-8.03,164.82,0.4,4.5,81.3,29.14,30.38
971203,-7.97,-170.03,0.4,6.3,85.5,26.77,29.34
971203,-7.97,-179.86,-2.1,3.3,78,28.2,29.86
971203,-8.02,-95.09,-5.9,3.9,80.4,25.3,26.13
971203,8.97,-140.32,-6.9,-1,83,28.18,28.33
971204,0.03,-109.99,-5.9,3.5,86.9,27.22,28.24
971204,0.02,-139.92,-0.9,-0.6,85,26.18,29.54
971204,0.08,156.19,2.2,-0.3,81.9,28.1,30.08
971204,0,164.99,3.1,0.9,82.3,28.07,29.64
971204,-0.03,-170.02,8.9,1.6,80.2,28.81,28.85
971204,0.03,-179.79,6.1,-1.8,80.4,28.1,29.02
971204,2.08,-110.86,-5,1.6,86.5,27.49,28.89
971204,1.98,-125.05,-3,3,85.1,27.42,29.03
971204,1.99,-154.95,0.5,-0.1,79.5,28.29,29.58
971204,2.08,156.22,0.6,1.1,79,27.81,29.78
971204,1.99,165.02,2.3,-0.4,77.4,28.27,29.97
971204,1.99,-169.94,7.1,2.8,82.8,28.82,28.58
971204,2.01,-179.79,2.9,-2.8,73.8,28.45,29.15
971204,1.98,-95,-3.5,1.6,92,26.43,28.15
971204,-1.98,-110,-6.8,4.6,82.9,27.82,28.1
971204,-2.04,-124.9,-4.9,4.4,74.5,28.29,28.94
971204,-2.01,-139.97,-4.3,-1.2,82.3,27.75,29.75
971204,-2,-154.99,5.4,-0.4,81.1,28.33,29.49
971204,-2.15,-170,10.1,1.7,83.6,28.33,29.21
971204,-1.99,-179.85,9.4,-0.3,82.5,28.35,29.37
971204,5.15,-124.85,-2.7,-3.7,83.6,27.66,29.21
971204,4.91,-139.84,-1.7,-4.3,77.9,28.42,29.41
971204,4.97,147.01,-5.2,-3,76.7,29,29.39
971204,4.99,-154.91,-2.7,0,82.9,28.22,29.28
971204,5.01,156.1,-2.5,-1.8,82.5,28.11,29.29
971204,5,-179.89,0.2,-4.3,73.1,28.48,28.85
971204,5.03,-94.89,-2.7,-0.6,84.7,28.18,28.97
971204,-4.98,-109.99,-6.8,4.8,84.6,26.66,27.12
971204,-5.02,-124.94,-6.5,4.3,71,27.93,28.52
971204,-5,-139.91,-6.7,1.9,73.7,28.88,29.35
971204,-5,-154.98,5.1,-3.6,80.1,28.8,29.53
971204,-5.01,156.01,-0.9,1.9,73.6,28.16,29.7
971204,-5.01,-169.99,9.4,3.2,82.5,28.49,29.32
971204,-5.02,-179.96,4.9,0.9,78.1,29.57,30.18
971204,-4.97,-95.14,-6,2.8,80.7,26.67,27.4
971204,8.03,-125,-2.2,-4.7,81.9,27.55,28.28
971204,8,156,-5.8,-2.8,79.6,28.39,28.92
971204,7.99,165.07,-3.7,-2,84.3,28.08,28.78
971204,8.01,-170.03,0.9,1.5,91.2,26.53,27.31
971204,-8.05,-109.93,-7.9,0,84.3,25.93,26.31
971204,-7.97,-125.02,-7.6,0.4,71.9,27.46,28.04
971204,-8.28,-154.96,1.4,-3.4,85.7,27.5,29.44
971204,-8.04,164.81,-4.2,4.3,82.7,28.59,29.94
971204,-7.97,-170.03,2.8,7.7,90.1,26.04,29.26
971204,-7.97,-179.86,-0.3,1.7,79.7,27.76,29.88
971204,-8.02,-95.1,-5.6,3,78.8,25.34,26.17
971204,8.96,-140.32,-5.9,-3.6,80.9,27.95,28.35
971205,0.03,-109.99,-5.6,5.4,82.7,27.8,28.33
971205,0.02,-139.92,0.5,-2.7,78.7,27.6,29.68
971205,0.07,156.19,4.4,-0.5,77.2,29.2,30.13
971205,0,164.99,6.2,-0.4,84,27.95,29.57
971205,-0.03,-170.03,7.7,1.2,81.9,28.89,28.88
971205,0.03,-179.8,7.4,-2.4,79.7,28.76,29.08
971205,2.07,-110.86,-1.8,-0.7,92.8,26.16,28.4
971205,1.96,-125.05,-1.9,1.2,81.8,27.46,28.98
971205,1.99,-154.95,-3.2,0.7,78,28.95,29.86
971205,2.08,156.22,2.6,0.1,77,28.76,29.81
971205,1.98,165.02,4.1,-2.1,79.4,28.58,29.99
971205,2,-169.92,4.8,0.9,80.2,28.82,28.61
971205,2.02,-179.78,6.4,-2.8,77.1,28.67,29.09
971205,1.99,-95,-3.5,0.8,85.9,27.73,28.39
971205,-1.98,-110.01,-6,5,78.6,27.74,28.1
971205,-2.03,-124.89,-2.7,3.5,84.1,27.65,28.95
971205,-2.02,-139.96,-1.6,-2.4,80.2,27.59,29.77
971205,-2,-154.96,-1,-2.4,79.3,29.05,29.76
971205,-2.16,-170,10.7,0.5,85.5,28.29,29.24
971205,-1.99,-179.84,9.3,-0.9,82.5,28.47,29.38
971205,5.14,-124.86,1.6,-0.3,86,27.18,29.19
971205,4.91,-139.83,-2.2,-4.2,78.3,28.49,29.29
971205,4.97,147.01,-5,-2.1,78.8,28.76,29.43
971205,4.99,-154.92,-4.9,-0.3,86.7,27.83,29.18
971205,5,156.11,-1.8,-1,80,28.23,29.31
971205,4.99,-179.89,6.6,-3.8,75.4,28.36,28.84
971205,5.03,-94.89,-3.5,-1.1,83.9,28.66,29.11
971205,-4.98,-109.99,-6,4.3,78.5,26.7,27.15
971205,-5.03,-124.94,-6.3,4.7,76.2,28.2,28.51
971205,-5.01,-139.91,-4.7,-0.5,76.1,28.06,29.37
971205,-5,-154.98,0.5,-3.6,79.6,28.88,29.64
971205,-5.01,156.01,0.7,1.5,74.4,28.64,29.81
971205,-5.01,-169.99,8.1,2.8,84.1,28.91,29.26
971205,-5.03,-179.96,6.7,2.4,83.2,29.37,30.04
971205,-4.97,-95.14,-5.1,3.7,78.6,26.98,27.53
971205,8.02,-125.01,0.3,-4.3,89,26.77,28.24
971205,7.99,156,-3.4,-3.2,76.7,28.27,28.93
971205,7.99,165.07,-5.4,-3.3,84.1,28.15,28.82
971205,-8.05,-109.93,-7.2,0.5,80.5,26.01,26.31
971205,-7.98,-125.01,-7,0.3,72.8,27.5,28.07
971205,-8.28,-154.96,1.1,1,82.5,28.01,29.2
971205,-8.03,164.81,-2.8,4.2,79.9,29.22,29.94
971205,-7.97,-170.02,7,5.6,84.6,27.69,29.21
971205,-7.97,-179.86,3.4,1.1,78,28.16,29.86
971205,-8,-95.08,-6.1,3.9,82.7,25.46,26.23
971205,8.96,-140.32,-4,-6.8,84.7,27.05,28.3
971206,0.03,-109.99,-0.8,3,91.4,25.67,28.01
971206,0.02,-139.92,-1.7,-1.1,76.5,28.16,29.91
971206,0.07,156.19,3.8,-2.1,79.9,28.77,30.07
971206,0,164.99,4.5,-1.3,84.5,27.72,29.46
971206,-0.03,-170.02,6,-2,83.2,28.85,28.92
971206,0.04,-179.8,8.7,1,82.1,28.92,29.08
971206,2.08,-110.87,-3.2,2.9,86.5,27.04,28.48
971206,1.96,-125.05,1.6,3,84.3,26.95,28.94
971206,2,-154.96,-5.2,-0.5,80.6,29.18,29.67
971206,2.08,156.22,1.9,-2.2,73.8,29.08,29.86
971206,1.99,165.02,2.9,-3.2,77,28.97,29.89
971206,1.99,-169.93,1.5,-2.6,81.5,28.75,28.79
971206,2.02,-179.79,8.6,0.8,78.8,28.77,28.99
971206,1.99,-95.01,-3.9,1.9,86.3,27.84,28.42
971206,-1.98,-110.01,-1.7,6.1,83.7,27.07,28.08
971206,-2.04,-124.89,-1.2,1.5,82,27.61,28.44
971206,-2.01,-139.95,-1.9,-1.4,77.4,28.58,29.97
971206,-2,-154.97,-3.1,-2.6,79.8,29.41,29.7
971206,-2.16,-170,9.1,-0.9,87.1,28.21,29.19
971206,-1.99,-179.83,9.9,2,82.5,28.62,29.22
971206,5.13,-124.86,2.6,2.4,84.8,26.86,28.81
971206,4.91,-139.83,-3.3,-7,77.9,28.53,29.39
971206,4.97,147.02,-2.6,-2.3,82.2,27.91,29.38
971206,4.99,-154.92,-5.9,-1.2,87.1,28.03,29.18
971206,5,-179.9,9,1.5,84.4,27.58,28.77
971206,5.03,-94.89,-4.8,0.8,82.7,28.9,29.16
971206,-4.97,-110,-4.9,6,82.9,26.7,27.18
971206,-5.02,-124.94,-5.5,2.3,76.2,27.97,28.58
971206,-5.01,-139.91,-4.9,-1,79,28.3,29.38
971206,-5,-154.99,-3.6,-4.9,80.5,29.07,29.66
971206,-5.01,156.01,-1.2,0.4,75.9,28.28,29.35
971206,-5.01,-169.98,9.1,0.6,84.5,29.03,29.22
971206,-5.02,-179.96,8.4,0.3,85.2,29.53,29.92
971206,-4.97,-95.14,-5.3,4.7,82.3,26.98,27.57
971206,8.03,-125.01,-0.7,0.7,85.6,27.35,28.29
971206,8.01,155.99,-4.7,-1.8,77.5,28.07,29.04
971206,7.99,165.07,-4.1,-3.3,88.3,27.9,28.8
971206,8.01,-170.03,-7.1,-1.4,90.1,26.57,27.26
971206,-8.05,-109.93,-7.3,2.2,80.5,26.05,26.33
971206,-7.97,-125.01,-6.4,-0.6,73.2,27.46,28.09
971206,-8.28,-154.96,-1.1,-7.1,82.5,28.99,29.46
971206,-8.04,164.82,-3.8,0.7,85.2,29.21,30.01
971206,-7.97,-170.03,4.5,4.3,86.3,27.85,29.21
971206,-7.97,-179.85,2,-0.3,79.3,28.4,30.01
971206,-8.01,-95.09,-5.3,5.2,80.4,25.5,26.29
971206,8.97,-140.33,-5.5,-6.3,80.1,27.52,28.2
971207,0.03,-109.99,0.4,2.2,86.1,26.49,28.06
971207,0.02,-139.92,-4.6,-0.4,79.5,28.79,29.82
971207,0.06,156.19,2.8,-2.2,80.3,28.61,29.96
971207,0,164.99,5.3,0.1,79.8,28.62,29.46
971207,-0.03,-170.02,2.1,-4.6,83.6,28.74,28.93
971207,0.04,-179.81,8.2,2.9,84.8,28.76,29.06
971207,2.08,-110.87,1.6,1.1,87.4,26.72,28.55
971207,1.96,-125.06,-4.1,0,81.8,28.01,28.87
971207,1.99,-154.95,-5.9,-1,81.8,29.37,29.59
971207,2.08,156.21,2,-2.4,74.2,29.12,29.96
971207,1.99,165.02,4.5,-0.7,78.6,29.01,29.92
971207,1.98,-169.93,0.3,-4.5,82.8,28.51,28.76
971207,2.02,-179.77,7.1,1.6,79.6,28.93,28.86
971207,1.99,-95.01,-2,2,87.5,27.69,28.47
971207,-1.98,-110.01,0.7,3,85.6,26.12,28.05
971207,-2.01,-139.97,-3.8,-0.6,80.7,29.06,29.92
971207,-1.99,-154.98,-4.7,-2.3,81.1,29.61,29.61
971207,-2.16,-170,4.5,-4.3,86.3,28.65,29.16
971207,-1.99,-179.83,7.9,2.9,84.6,28.78,29.16
971207,5.14,-124.87,-2.9,-1.7,81.6,27.58,28.96
971207,4.91,-139.84,-3.4,-4.2,80.8,28.07,29.3
971207,4.97,147.03,-2.5,-3.3,82.2,28.19,29.17
971207,4.99,-154.92,-5.4,-3.8,90.5,27.55,29.13
971207,5,156.1,-1.6,-3.5,75.6,29.01,29.52
971207,4.99,-179.89,5.8,5.8,83.2,28.09,28.63
971207,5.03,-94.89,-3.8,-1.5,85.5,28.82,29.19
971207,-4.97,-109.99,-5.1,4.8,82.9,26.73,27.16
971207,-5.02,-124.93,-6.7,1.1,74.7,28.05,28.6
971207,-5.01,-139.91,-4.6,-0.1,81,28.77,29.48
971207,-5,-154.99,-4.7,-4.1,80.9,29.23,29.63
971207,-5.02,156.02,-0.1,-0.4,71.7,29.08,30.14
971207,-5.01,-169.98,5.5,-2.3,86.5,28.41,29.18
971207,-5.04,-179.94,6.8,3.2,86.7,29.73,29.94
971207,-4.97,-95.14,-4.2,5.5,82.8,26.86,27.59
971207,8.03,-125.01,-4,-3.2,82.6,27.86,28.47
971207,7.99,155.98,-4.1,-4.1,74.5,28.23,28.87
971207,8,165.07,-6.1,-2.6,90.7,27.71,28.72
971207,8.01,-170.04,-8.4,-2.4,89.7,26.45,27.19
971207,-8.05,-109.92,-6.1,1.2,82.2,25.93,26.35
971207,-7.97,-125.01,-6.4,-0.8,74.5,27.54,28.14
971207,-8.28,-154.97,1,-5.8,85,28.44,29.37
971207,-7.99,-170.03,2.6,0.6,83.8,28.02,29.26
971207,-7.98,-179.86,-0.9,3,80.2,28.63,30.09
971207,-8.01,-95.09,-4.9,3.5,80.8,25.42,26.35
971207,8.96,-140.33,-6.6,-3.9,83.5,27.63,28.12
971208,0.03,-109.99,-1,3.1,87.2,26.99,28.17
971208,0.01,-139.92,-4,-1.5,83.9,27.88,29.74
971208,0.07,156.19,1.5,-1.4,78,29.01,29.95
971208,0,164.99,4.4,2.8,78.1,29.02,29.58
971208,-0.03,-170.02,0.8,-6.2,83.6,28.7,28.89
971208,0.04,-179.82,6.6,2.5,84.1,28.92,29.2
971208,2.08,-110.86,-1.3,2,85.7,27.08,28.19
971208,1.97,-125.05,-3.5,-0.3,83.5,27.77,29.01
971208,1.99,-154.95,-5.1,-2.8,83.6,29.1,29.51
971208,2.08,156.22,1.2,-1.2,75.4,29,29.99
971208,1.99,165.03,3.9,1.9,77,29.35,29.9
971208,2.02,-179.78,4.1,2.1,80.4,28.89,28.82
971208,1.99,-95.01,-0.4,3.1,87.5,27.88,28.53
971208,-1.98,-110.01,-4,5,86.8,26.68,28.12
971208,-2.04,-124.9,-5.2,3,77.4,28.25,29.08
971208,-2.02,-139.97,-4,-0.8,82.3,28.82,29.71
971208,-1.99,-154.99,-4.6,-1.7,81.5,29.64,29.72
971208,-2.16,-170.01,2.2,-7.1,85.2,28.89,29.12
971208,-1.97,-179.84,6.1,1.8,83.3,29.13,29.3
971208,5.14,-124.86,-5,-4.7,80,28.26,28.89
971208,4.91,-139.83,-4.3,-3.5,80.4,28.61,29.2
971208,4.98,147.01,-3.9,-4.2,80.9,28.84,29.23
971208,5,-154.91,-0.4,-2.8,91.8,26.4,28.97
971208,5,156.1,0,-1.7,80,28.58,29.55
971208,4.99,-179.89,-0.7,4.8,86,26.67,28.55
971208,5.03,-94.9,-2.2,-3.2,83.5,29.14,29.28
971208,-4.97,-109.99,-5.5,4.9,83.7,26.73,27.15
971208,-5.02,-124.93,-6.4,2.5,72.9,28.01,28.6
971208,-5.01,-139.91,-5.9,-0.7,76.5,29,29.65
971208,-5,-154.99,-5.1,-2.4,79.6,29.31,29.67
971208,-5.01,156.01,-1.6,1.1,75.5,28.8,29.72
971208,-5.01,-169.99,4.8,-7.2,84.9,29.15,29.18
971208,-5.02,-179.97,4.5,3.8,83.6,30.13,29.97
971208,-4.97,-95.15,-4.1,5.1,84,27.05,27.61
971208,8.03,-125.01,-5.7,-4.2,79.3,27.9,28.24
971208,8,155.99,-6.2,-3.2,83.9,28.07,28.87
971208,7.99,165.07,-8,-3.3,90.2,28.51,28.74
971208,8.01,-170.04,-7.1,-1.6,87.5,26.69,27.15
971208,-8.05,-109.93,-6.9,0.9,83.6,25.97,26.38
971208,-7.97,-125.01,-6.8,-0.9,74.1,27.54,28.17
971208,-8.28,-154.97,-1.5,-2.2,83.2,28.17,29.39
971208,-8.03,164.82,-3.6,5.1,79.2,29.3,29.95
971208,-7.97,-170.03,3.3,-2,84.2,27.69,29.57
971208,-7.97,-179.86,-0.9,3.3,78.9,28.99,29.93
971208,-8.01,-95.08,-4.2,3.8,83.1,25.57,26.4
971208,8.96,-140.32,-7.1,-3.6,89,27.75,28.13
971209,0.03,-109.99,-3.7,4.1,89.5,26.84,28.53
971209,0.02,-139.92,-4.4,-3.8,80.2,27.33,29.54
971209,0.07,156.19,4.1,1.7,81.1,28.93,29.99
971209,0.01,165,4.4,3.4,81.5,28.94,29.52
971209,-0.03,-170.03,-1.3,-5.7,82.3,28.85,28.93
971209,0.03,-179.81,3.9,-2.2,84.8,28.8,29.21
971209,2.08,-110.86,-1.3,1.8,87,27,28.2
971209,1.96,-125.05,-3.2,-2.7,81.8,28.28,29.17
971209,1.99,-154.95,-5.4,-3.2,84,28.48,29.48
971209,2.07,156.21,3.3,1.3,75.8,29.24,30.2
971209,1.99,165.02,4.8,4,79.8,29.47,29.92
971209,2.02,-179.78,0.2,-2.8,82.1,28.58,29.14
971209,1.98,-95,-1.3,4.8,87.5,27.88,28.55
971209,-1.98,-110.01,-4.8,5.1,81.7,27.7,28.17
971209,-2.04,-124.89,-2.5,0.2,82.8,27.61,29.25
971209,-2.02,-139.97,-3.7,-3.7,81.9,28.62,29.75
971209,-2,-154.98,-5.2,-1.6,79.8,29.76,29.75
971209,-2.16,-170.01,-0.7,-7.2,81.6,28.89,29.09
971209,-1.99,-179.84,4.1,-1.9,83.7,29.02,29.43
971209,5.14,-124.87,-5.3,-5.1,81.2,28.34,28.8
971209,4.92,-139.84,-2.1,-0.5,85.2,27.42,29.28
971209,4.97,147.01,-2,-1.9,75.9,28.76,29.18
971209,5,156.1,1.9,-1.3,83.3,28.42,29.57
971209,5.01,-179.9,-4.5,-1,78.1,27.69,28.47
971209,5.03,-94.9,-2.4,-0.1,88.3,28.06,29.2
971209,-4.97,-109.99,-5.3,3.8,83.3,26.93,27.18
971209,-5.02,-124.93,-5.2,3.7,75.9,28.01,28.63
971209,-5.01,-139.93,-4.3,-2.3,75.3,29.04,29.63
971209,-5,-154.99,-4.3,-1.6,77.5,29.35,29.77
971209,-5,156.01,0.2,1.2,79,28.32,29.66
971209,-5.02,-169.98,1.1,-8.8,82.1,29.11,29.16
971209,-5.02,-179.97,3.9,0.8,85.6,29.81,30.11
971209,-4.97,-95.14,-4.9,4.8,85.7,27.05,27.57
971209,8.03,-125.01,-6,-4.7,81.9,28.06,28.23
971209,7.99,155.99,-7.2,-2.2,83,28.27,28.79
971209,8,165.07,-8.4,-0.9,87.6,28.51,28.79
971209,8.01,-170.03,-6.7,-2.9,88.2,26.8,27.12
971209,-8.05,-109.93,-7.3,0.9,82.2,26.01,26.35
971209,-7.97,-125.01,-6.1,-0.2,74.5,27.58,28.19
971209,-8.28,-154.97,-1.5,-2.2,77.8,29.31,29.85
971209,-8.03,164.82,-4.4,4.6,77.8,29.3,29.92
971209,-7.98,-170.03,3.9,-6.8,86.3,27.05,29.13
971209,-8.01,-95.09,-5.5,4.9,85.7,25.57,26.39
971209,8.96,-140.32,-7.2,-2.4,86,27.91,28.12
971210,0.02,-109.99,-2.1,-1.2,88.8,26.26,28.49
971210,0.01,-139.92,-2.9,-1.8,76.1,28.87,29.81
971210,0.06,156.19,4.1,2.2,81.9,29.01,30.02
971210,0,165,6.7,1.7,82.3,28.94,29.49
971210,-0.03,-170.02,-1.6,-3.5,86.2,28.66,29.01
971210,0.03,-179.81,-0.1,-7.2,83.4,28.92,29.25
971210,2.08,-110.86,0,-2.9,83.2,28.05,28.69
971210,1.97,-125.06,-3.7,-0.3,83.5,28.05,29.18
971210,1.99,-154.95,-5.4,-2.1,83.6,28.95,29.56
971210,2.08,156.21,5,1.7,76.2,29.52,29.99
971210,1.99,165.03,7.2,2.2,84.1,28.47,29.88
971210,1.98,-170.01,-3.8,-5.4,89.3,28.24,28.76
971210,2.02,-179.78,-2.2,-5.5,81.7,28.52,28.88
971210,1.99,-95,-2.1,2.9,90,27.33,28.41
971210,-1.96,-110.01,-5.2,3.7,81.7,27.31,28.28
971210,-2.03,-124.9,-4,2.9,86.1,26.92,29.14
971210,-2.02,-139.96,-3.5,-1.3,80.7,29.02,29.88
971210,-2,-154.97,-5.3,1,78.9,29.72,29.74
971210,-2.16,-170,-0.8,-3.5,83.2,28.77,29.15
971210,-1.99,-179.85,2.1,-6.5,83.7,28.9,29.39
971210,5.14,-124.86,-5.4,-4.9,84,27.98,28.75
971210,4.91,-139.83,-4.2,-2.9,81.6,28.53,29.33
971210,4.97,147.02,0.5,-2.3,75.9,28.92,29.45
971210,4.99,-154.91,-4.2,-4,85.4,28.74,28.98
971210,5,156.1,0.4,-0.7,78.8,29.17,29.62
971210,5.02,-94.89,-0.9,-0.4,89.1,27.03,29.13
971210,-4.98,-109.99,-6.3,3.7,78.5,26.93,27.19
971210,-5.01,-124.94,-6.5,3.3,74.7,28.05,28.62
971210,-5.01,-139.91,-3.4,-1.1,74.1,28.96,29.68
971210,-5,-154.99,-4.9,2.2,77.5,29.39,29.8
971210,-5,156.01,-0.5,2.9,75.1,29.31,29.99
971210,-5.01,-169.99,-0.4,-5.2,80.1,29.03,29.18
971210,-5.03,-179.96,4.1,-2.9,84.4,29.89,30.24
971210,-4.94,-95.19,-5.5,3.7,86.9,27.13,27.56
971210,8.02,-125.01,-4.9,-8,82.3,27.98,28.24
971210,8.01,155.99,-5.9,-2,83.9,27.83,28.73
971210,7.99,165.07,-5.3,-4.2,87.9,28.19,28.78
971210,8.01,-170.04,-8.4,-4.5,87.5,26.69,27.08
971210,-8.05,-109.92,-7.2,0.3,80.8,26.05,26.35
971210,-7.97,-125.01,-5.8,0.5,74.5,27.58,28.18
971210,-8.28,-154.96,-2.1,-2.1,77,29.5,29.87
971210,-8.04,164.82,-3.2,4.7,79.2,29.15,29.83
971210,-7.97,-170.02,0.7,-7.1,82.1,28.18,29.06
971210,-7.97,-179.85,-1.7,1.9,77.2,28.12,30.04
971210,-8,-95.09,-5.7,5.1,84.6,25.54,26.29
971210,8.97,-140.33,-7.3,-3.2,84.7,27.75,28.11
971211,0.03,-109.99,-3.1,3.8,83.8,27.26,28.58
971211,0.01,-139.92,-3.7,-3.4,79.1,28.87,29.9
971211,0.07,156.2,4.7,-1.8,81.1,29.2,29.95
971211,0.01,165.01,7.7,2.5,84.9,28.58,29.42
971211,-0.03,-170.02,-3.9,-3.9,88.7,28.42,29.02
971211,0.03,-179.8,-1.8,-6.1,84.5,28.33,29.24
971211,2.08,-110.86,-2,2.7,84,27.81,28.95
971211,1.97,-125.06,0.2,3.7,79,28.13,29.16
971211,1.98,-154.95,-3.8,-2.4,83.3,29.41,29.62
971211,1.99,165.03,8.4,0.9,82.9,29.28,29.67
971211,1.98,-170,-3.9,-4.4,90.9,28.17,28.68
971211,2.01,-179.79,-3.5,-4.9,82.5,28.44,28.84
971211,1.99,-95,0.9,3.2,90.4,26.75,28.24
971211,-1.98,-110.01,-4.2,4.6,82.9,27.03,28.26
971211,-2.03,-124.89,-4.2,4.1,79.1,28.17,29.06
971211,-2.02,-139.96,-3.8,-3.3,80.2,29.21,29.88
971211,-2,-154.99,-2,-1.2,79.3,29.57,29.77
971211,-2.16,-170,-3.6,-1.4,88.3,28.21,29.16
971211,-2,-179.84,0.5,-6.6,82.5,28.98,29.1
971211,5.15,-124.86,-2.2,-0.8,85.6,26.7,28.66
971211,4.91,-139.81,-4.3,-2.1,86,26.8,29.23
971211,4.97,147.01,-0.6,-2.6,78,28.8,29.52
971211,4.97,-154.91,-3.4,-4.1,86.3,28.78,29.12
971211,5.01,156.11,-1.8,-2.8,78.4,29.29,29.71
971211,4.98,-169.96,-7.4,-4.7,84.8,27.38,27.95
971211,5.03,-94.89,1,2.2,85.1,27.98,29.25
971211,-4.97,-110,-6.6,4.8,77.7,26.77,27.19
971211,-5.01,-124.93,-6.1,2,75.5,28.01,28.64
971211,-5.01,-139.9,-4.2,-2.3,76.1,29.2,29.78
971211,-5,-154.99,-3.1,1.3,81.7,28.44,29.73
971211,-5.01,156.01,-1.5,3,72.1,29.35,29.98
971211,-5.01,-169.99,-1.1,0.7,84.1,27.79,29.31
971211,-5.03,-179.96,4.2,-5.9,87.5,29.29,30.12
971211,-4.94,-95.19,-5,5.2,83.6,27.09,27.56
971211,8.03,-125.02,-3.6,-3.7,87.5,26.11,28.08
971211,8,155.98,-5.4,-3.1,83.9,27.71,28.65
971211,-8.05,-109.92,-7.1,1.1,79.8,26.05,26.37
971211,-7.96,-125.01,-6.3,0,74.9,27.62,28.17
971211,-8.28,-154.96,-2,1.4,77,29.42,29.87
971211,-8.03,164.82,-0.9,5.2,74.4,29.01,29.87
